,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
35,oh,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,6.5512627,0.2364408,10950.994,state,fb-survey
36,ok,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.6039359,0.4259695,3871.9969,state,fb-survey
37,or,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,4.6999929,0.3273443,4180.0404,state,fb-survey
38,pa,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,6.8961174,0.2320271,11926.0069,state,fb-survey
39,ri,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,15.5188256,1.1126625,1058.99,state,fb-survey
40,sc,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,8.3508649,0.3826882,5226.0035,state,fb-survey
41,sd,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,9.2065761,0.9382125,949.6205,state,fb-survey
42,tn,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.7734669,0.3380298,6274.2322,state,fb-survey
43,tx,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,4.652907,0.1593927,17462.0421,state,fb-survey
44,ut,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,5.2379247,0.4335397,2640.8039,state,fb-survey
45,va,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.1466836,0.3017509,7287.9403,state,fb-survey
46,vt,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,12.308606,1.1281964,848.0011,state,fb-survey
47,wa,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,5.1129109,0.2731592,6501.9532,state,fb-survey
48,wi,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,7.513027,0.3592825,5382.9884,state,fb-survey
49,wv,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,15.2481517,0.7374437,2376.3406,state,fb-survey
50,wy,smoothed_travel_outside_state_5d,2020-12-23,2020-12-28,5,16.5163977,1.4303147,673.9898,state,fb-survey
0,ak,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,3.1329923,0.6233645,781.0,state,fb-survey
1,al,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,10.714671,0.5078605,3709.113,state,fb-survey
2,ar,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,9.0821607,0.5549649,2681.0644,state,fb-survey
3,az,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,4.6041764,0.2914213,5171.7644,state,fb-survey
4,ca,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,2.8410177,0.1063411,24409.2664,state,fb-survey
5,co,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,5.5177421,0.327959,4846.9939,state,fb-survey
6,ct,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,7.7542933,0.4347791,3784.0,state,fb-survey
7,dc,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,11.0644258,1.6625595,356.0,state,fb-survey
8,de,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,17.644363,1.1546129,1090.0,state,fb-survey
9,fl,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,5.2051701,0.17857,15474.0005,state,fb-survey
10,ga,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,9.091672,0.3890723,5459.9262,state,fb-survey
11,hi,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,2.9062871,0.578907,842.0,state,fb-survey
12,ia,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,9.9460874,0.5124086,3411.3167,state,fb-survey
13,id,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,9.1471578,0.6698628,1852.051,state,fb-survey
14,il,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,9.3632553,0.2933476,9862.0227,state,fb-survey
15,in,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,8.9924601,0.3738964,5854.0096,state,fb-survey
16,ks,smoothed_travel_outside_state_5d,2020-12-24,2020-12-29,5,9.3671075,0.5494598,2812.0274,state,fb-survey
